0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,1100,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,79
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,25,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,1620
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,600,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,805
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,500,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,1120
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,700,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,567
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,900,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,214
28.57,14.29,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,800,6.7,167.0431,1530.545722,0.00156284,130.433377,0.062443842,64.0166,140.3202,2.191934592,7.1447,6,0.428571429,0.335904955,0.294132019,0.28728261,0.285853489,1.714285714,0.285714286,5.142857143,0,0.022248763,0.004088906,0.714285714,-0.49836691,-1.766709347,2.569861189,0.051920396,13,29,16,22.85714286,5.632653061,13,49,73,24,61.85714286,6.979591837,73,26.9815386,63.546,36.5644614,48.99668174,12.5800818,26.9815386,933.47,2180,1246.53,1530.244286,390.2922449,933.47,6,13,7,10,2,13,3,4,1,3.714285714,0.408163265,3,121,139,18,127.8571429,5.551020408,121,1.61,1.91,0.3,1.771428571,0.124081633,1.61,1.714285714,0.408163265,2,1,1,0.285714286,0.408163265,1,0,10,10,5.142857143,2.979591837,0,0,0,0,0,3,11,8,7.142857143,2.693877551,3,0.285714286,0.408163265,5,5,1.428571429,2.040816327,5,0,5,5,2,1.714285714,0,1,6,5,3.714285714,1.469387755,5,10.245,16.48,6.235,12.35928571,2.354693878,16.48,0,0,0,0,2.1106628,2.1106628,0.607789814,0.698158392,0,194,35,221.7142857,7.918367347,225,302
16.67,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,1000,7.4,183.2033,1629.982598,0.001489965,128.307323,0.052705858,70.3474,151.0302,2.146919431,7.8349,6,0.40824829,0.302853432,0.238494847,0.215284724,0.199371866,1.666666667,0.166666667,6,0,0.022248763,0.003516397,0.833333333,-0.482183537,-1.794272132,5.08128114,0.044231102,13,29,16,24.5,4,13,49,73,24,60,6,49,26.9815386,63.546,36.5644614,52.66587227,8.784701978,26.9815386,933.47,2180,1246.53,1629.706667,322.7244444,933.47,6,13,7,9.5,1.833333333,6,3,4,1,3.833333333,0.277777778,3,121,139,18,129,5.333333333,121,1.61,1.91,0.3,1.798333333,0.108888889,1.61,1.666666667,0.444444444,1,1,1,0.166666667,0.277777778,0,0,10,10,6,2.333333333,0,0,0,0,0,3,11,8,7.833333333,2.222222222,3,0.333333333,0.444444444,5,5,0.833333333,1.388888889,0,0,5,5,2.333333333,1.666666667,0,1,6,5,3.5,1.5,1,10.245,16.48,6.235,11.6725,1.6025,10.245,0,0,0,0,2.1106628,2.1106628,0.709088117,0.746985922,0,194,35,221.1666667,9.055555556,194,47
16.67,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,25,7.4,183.2033,1629.982598,0.001489965,128.307323,0.052705858,70.3474,151.0302,2.146919431,7.8349,6,0.40824829,0.302853432,0.238494847,0.215284724,0.199371866,1.666666667,0.166666667,6,0,0.022248763,0.003516397,0.833333333,-0.482183537,-1.794272132,5.08128114,0.044231102,13,29,16,24.5,4,13,49,73,24,60,6,49,26.9815386,63.546,36.5644614,52.66587227,8.784701978,26.9815386,933.47,2180,1246.53,1629.706667,322.7244444,933.47,6,13,7,9.5,1.833333333,6,3,4,1,3.833333333,0.277777778,3,121,139,18,129,5.333333333,121,1.61,1.91,0.3,1.798333333,0.108888889,1.61,1.666666667,0.444444444,1,1,1,0.166666667,0.277777778,0,0,10,10,6,2.333333333,0,0,0,0,0,3,11,8,7.833333333,2.222222222,3,0.333333333,0.444444444,5,5,0.833333333,1.388888889,0,0,5,5,2.333333333,1.666666667,0,1,6,5,3.5,1.5,1,10.245,16.48,6.235,11.6725,1.6025,10.245,0,0,0,0,2.1106628,2.1106628,0.709088117,0.746985922,0,194,35,221.1666667,9.055555556,194,948
16.67,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,600,7.4,183.2033,1629.982598,0.001489965,128.307323,0.052705858,70.3474,151.0302,2.146919431,7.8349,6,0.40824829,0.302853432,0.238494847,0.215284724,0.199371866,1.666666667,0.166666667,6,0,0.022248763,0.003516397,0.833333333,-0.482183537,-1.794272132,5.08128114,0.044231102,13,29,16,24.5,4,13,49,73,24,60,6,49,26.9815386,63.546,36.5644614,52.66587227,8.784701978,26.9815386,933.47,2180,1246.53,1629.706667,322.7244444,933.47,6,13,7,9.5,1.833333333,6,3,4,1,3.833333333,0.277777778,3,121,139,18,129,5.333333333,121,1.61,1.91,0.3,1.798333333,0.108888889,1.61,1.666666667,0.444444444,1,1,1,0.166666667,0.277777778,0,0,10,10,6,2.333333333,0,0,0,0,0,3,11,8,7.833333333,2.222222222,3,0.333333333,0.444444444,5,5,0.833333333,1.388888889,0,0,5,5,2.333333333,1.666666667,0,1,6,5,3.5,1.5,1,10.245,16.48,6.235,11.6725,1.6025,10.245,0,0,0,0,2.1106628,2.1106628,0.709088117,0.746985922,0,194,35,221.1666667,9.055555556,194,561
16.67,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,700,7.4,183.2033,1629.982598,0.001489965,128.307323,0.052705858,70.3474,151.0302,2.146919431,7.8349,6,0.40824829,0.302853432,0.238494847,0.215284724,0.199371866,1.666666667,0.166666667,6,0,0.022248763,0.003516397,0.833333333,-0.482183537,-1.794272132,5.08128114,0.044231102,13,29,16,24.5,4,13,49,73,24,60,6,49,26.9815386,63.546,36.5644614,52.66587227,8.784701978,26.9815386,933.47,2180,1246.53,1629.706667,322.7244444,933.47,6,13,7,9.5,1.833333333,6,3,4,1,3.833333333,0.277777778,3,121,139,18,129,5.333333333,121,1.61,1.91,0.3,1.798333333,0.108888889,1.61,1.666666667,0.444444444,1,1,1,0.166666667,0.277777778,0,0,10,10,6,2.333333333,0,0,0,0,0,3,11,8,7.833333333,2.222222222,3,0.333333333,0.444444444,5,5,0.833333333,1.388888889,0,0,5,5,2.333333333,1.666666667,0,1,6,5,3.5,1.5,1,10.245,16.48,6.235,11.6725,1.6025,10.245,0,0,0,0,2.1106628,2.1106628,0.709088117,0.746985922,0,194,35,221.1666667,9.055555556,194,307
16.67,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,800,7.4,183.2033,1629.982598,0.001489965,128.307323,0.052705858,70.3474,151.0302,2.146919431,7.8349,6,0.40824829,0.302853432,0.238494847,0.215284724,0.199371866,1.666666667,0.166666667,6,0,0.022248763,0.003516397,0.833333333,-0.482183537,-1.794272132,5.08128114,0.044231102,13,29,16,24.5,4,13,49,73,24,60,6,49,26.9815386,63.546,36.5644614,52.66587227,8.784701978,26.9815386,933.47,2180,1246.53,1629.706667,322.7244444,933.47,6,13,7,9.5,1.833333333,6,3,4,1,3.833333333,0.277777778,3,121,139,18,129,5.333333333,121,1.61,1.91,0.3,1.798333333,0.108888889,1.61,1.666666667,0.444444444,1,1,1,0.166666667,0.277777778,0,0,10,10,6,2.333333333,0,0,0,0,0,3,11,8,7.833333333,2.222222222,3,0.333333333,0.444444444,5,5,0.833333333,1.388888889,0,0,5,5,2.333333333,1.666666667,0,1,6,5,3.5,1.5,1,10.245,16.48,6.235,11.6725,1.6025,10.245,0,0,0,0,2.1106628,2.1106628,0.709088117,0.746985922,0,194,35,221.1666667,9.055555556,194,172
16.67,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,900,7.4,183.2033,1629.982598,0.001489965,128.307323,0.052705858,70.3474,151.0302,2.146919431,7.8349,6,0.40824829,0.302853432,0.238494847,0.215284724,0.199371866,1.666666667,0.166666667,6,0,0.022248763,0.003516397,0.833333333,-0.482183537,-1.794272132,5.08128114,0.044231102,13,29,16,24.5,4,13,49,73,24,60,6,49,26.9815386,63.546,36.5644614,52.66587227,8.784701978,26.9815386,933.47,2180,1246.53,1629.706667,322.7244444,933.47,6,13,7,9.5,1.833333333,6,3,4,1,3.833333333,0.277777778,3,121,139,18,129,5.333333333,121,1.61,1.91,0.3,1.798333333,0.108888889,1.61,1.666666667,0.444444444,1,1,1,0.166666667,0.277777778,0,0,10,10,6,2.333333333,0,0,0,0,0,3,11,8,7.833333333,2.222222222,3,0.333333333,0.444444444,5,5,0.833333333,1.388888889,0,0,5,5,2.333333333,1.666666667,0,1,6,5,3.5,1.5,1,10.245,16.48,6.235,11.6725,1.6025,10.245,0,0,0,0,2.1106628,2.1106628,0.709088117,0.746985922,0,194,35,221.1666667,9.055555556,194,98
20,0,20,0,0,0,20,0,20,0,0,20,0,0,0,400,6.6,179.8,2140.064,1.08E-15,138.678,0.05484482,48.6,149.2,3.069958848,4.8,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,1.4,0.2,3.2,0,0.091626826,0.012308888,0.8,-0.799236126,-1.700613741,2.105611232,0.033743998,13,42,29,28.4,10.48,13,43,73,30,52.4,8.24,43,26.9815386,95.96,68.9784614,63.14220372,25.03278902,26.9815386,933.47,2896,1962.53,2140.094,562.2872,933.47,4,13,9,6.8,2.48,4,3,5,2,4.2,0.64,3,121,164,43,147.6,14.08,121,1.54,2.16,0.62,1.714,0.1784,1.54,1.4,0.48,1,1,1,0.2,0.32,0,0,5,5,3.2,1.76,0,0,0,0,0,3,6,3,4.8,1.04,3,0.6,0.48,5,5,1,1.6,0,0,8,8,4.8,1.92,0,5,8,3,6.4,0.88,5,11.19,18.18,6.99,15.646,1.7824,11.19,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,221.2,10.88,194,1080
20,0,20,0,0,0,20,0,20,0,0,20,0,0,0,600,6.6,179.8,2140.064,1.08E-15,138.678,0.05484482,48.6,149.2,3.069958848,4.8,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,1.4,0.2,3.2,0,0.091626826,0.012308888,0.8,-0.799236126,-1.700613741,2.105611232,0.033743998,13,42,29,28.4,10.48,13,43,73,30,52.4,8.24,43,26.9815386,95.96,68.9784614,63.14220372,25.03278902,26.9815386,933.47,2896,1962.53,2140.094,562.2872,933.47,4,13,9,6.8,2.48,4,3,5,2,4.2,0.64,3,121,164,43,147.6,14.08,121,1.54,2.16,0.62,1.714,0.1784,1.54,1.4,0.48,1,1,1,0.2,0.32,0,0,5,5,3.2,1.76,0,0,0,0,0,3,6,3,4.8,1.04,3,0.6,0.48,5,5,1,1.6,0,0,8,8,4.8,1.92,0,5,8,3,6.4,0.88,5,11.19,18.18,6.99,15.646,1.7824,11.19,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,221.2,10.88,194,1060
20,0,20,0,0,0,20,0,20,0,0,20,0,0,0,800,6.6,179.8,2140.064,1.08E-15,138.678,0.05484482,48.6,149.2,3.069958848,4.8,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,1.4,0.2,3.2,0,0.091626826,0.012308888,0.8,-0.799236126,-1.700613741,2.105611232,0.033743998,13,42,29,28.4,10.48,13,43,73,30,52.4,8.24,43,26.9815386,95.96,68.9784614,63.14220372,25.03278902,26.9815386,933.47,2896,1962.53,2140.094,562.2872,933.47,4,13,9,6.8,2.48,4,3,5,2,4.2,0.64,3,121,164,43,147.6,14.08,121,1.54,2.16,0.62,1.714,0.1784,1.54,1.4,0.48,1,1,1,0.2,0.32,0,0,5,5,3.2,1.76,0,0,0,0,0,3,6,3,4.8,1.04,3,0.6,0.48,5,5,1,1.6,0,0,8,8,4.8,1.92,0,5,8,3,6.4,0.88,5,11.19,18.18,6.99,15.646,1.7824,11.19,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,221.2,10.88,194,860
20,0,20,0,0,0,20,0,20,0,0,20,0,0,0,1000,6.6,179.8,2140.064,1.08E-15,138.678,0.05484482,48.6,149.2,3.069958848,4.8,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,1.4,0.2,3.2,0,0.091626826,0.012308888,0.8,-0.799236126,-1.700613741,2.105611232,0.033743998,13,42,29,28.4,10.48,13,43,73,30,52.4,8.24,43,26.9815386,95.96,68.9784614,63.14220372,25.03278902,26.9815386,933.47,2896,1962.53,2140.094,562.2872,933.47,4,13,9,6.8,2.48,4,3,5,2,4.2,0.64,3,121,164,43,147.6,14.08,121,1.54,2.16,0.62,1.714,0.1784,1.54,1.4,0.48,1,1,1,0.2,0.32,0,0,5,5,3.2,1.76,0,0,0,0,0,3,6,3,4.8,1.04,3,0.6,0.48,5,5,1,1.6,0,0,8,8,4.8,1.92,0,5,8,3,6.4,0.88,5,11.19,18.18,6.99,15.646,1.7824,11.19,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,221.2,10.88,194,594
20,0,20,0,0,0,20,0,20,0,0,20,0,0,0,1200,6.6,179.8,2140.064,1.08E-15,138.678,0.05484482,48.6,149.2,3.069958848,4.8,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,1.4,0.2,3.2,0,0.091626826,0.012308888,0.8,-0.799236126,-1.700613741,2.105611232,0.033743998,13,42,29,28.4,10.48,13,43,73,30,52.4,8.24,43,26.9815386,95.96,68.9784614,63.14220372,25.03278902,26.9815386,933.47,2896,1962.53,2140.094,562.2872,933.47,4,13,9,6.8,2.48,4,3,5,2,4.2,0.64,3,121,164,43,147.6,14.08,121,1.54,2.16,0.62,1.714,0.1784,1.54,1.4,0.48,1,1,1,0.2,0.32,0,0,5,5,3.2,1.76,0,0,0,0,0,3,6,3,4.8,1.04,3,0.6,0.48,5,5,1,1.6,0,0,8,8,4.8,1.92,0,5,8,3,6.4,0.88,5,11.19,18.18,6.99,15.646,1.7824,11.19,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,221.2,10.88,194,105
20,0,0,0,0,0,10,0,20,0,10,20,0,0,20,25,7.4,123.3,2169.004,3.33E-16,146.42,0.050350516,37.1,132,3.557951482,4.3,6,0.424264069,0.32396118,0.264721168,0.243938554,0.229750886,1.7,0.2,2.4,1.4,0.158210251,0.011278993,0.6,-0.988571242,-1.568621434,1.871994062,0.045245366,13,73,60,34.7,13.76,13,43,73,30,51.2,8.72,43,26.9815386,180.94788,153.9663414,79.48657172,33.64984194,26.9815386,933.47,3290,2356.53,2169.094,601.9248,933.47,4,13,9,6.3,2.68,4,3,6,3,4.5,0.8,3,121,175,54,156.4,14.64,121,1.33,2.16,0.83,1.582,0.134,1.33,1.7,0.42,1,1,1,0.2,0.32,0,0,5,5,2.4,1.28,0,14,14,1.4,2.52,3,19,16,5.7,2.72,3,0.3,0.42,5,5,1,1.6,0,0,8,8,5.6,2.36,0,5,8,3,6.9,0.94,5,15.69,23.195,7.505,18.29,1.962,16.48,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,214.2,16.16,194,2000
20,0,0,0,0,0,10,0,20,0,10,20,0,0,20,800,7.4,123.3,2169.004,3.33E-16,146.42,0.050350516,37.1,132,3.557951482,4.3,6,0.424264069,0.32396118,0.264721168,0.243938554,0.229750886,1.7,0.2,2.4,1.4,0.158210251,0.011278993,0.6,-0.988571242,-1.568621434,1.871994062,0.045245366,13,73,60,34.7,13.76,13,43,73,30,51.2,8.72,43,26.9815386,180.94788,153.9663414,79.48657172,33.64984194,26.9815386,933.47,3290,2356.53,2169.094,601.9248,933.47,4,13,9,6.3,2.68,4,3,6,3,4.5,0.8,3,121,175,54,156.4,14.64,121,1.33,2.16,0.83,1.582,0.134,1.33,1.7,0.42,1,1,1,0.2,0.32,0,0,5,5,2.4,1.28,0,14,14,1.4,2.52,3,19,16,5.7,2.72,3,0.3,0.42,5,5,1,1.6,0,0,8,8,5.6,2.36,0,5,8,3,6.9,0.94,5,15.69,23.195,7.505,18.29,1.962,16.48,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,214.2,16.16,194,1597
20,0,0,0,0,0,10,0,20,0,10,20,0,0,20,1000,7.4,123.3,2169.004,3.33E-16,146.42,0.050350516,37.1,132,3.557951482,4.3,6,0.424264069,0.32396118,0.264721168,0.243938554,0.229750886,1.7,0.2,2.4,1.4,0.158210251,0.011278993,0.6,-0.988571242,-1.568621434,1.871994062,0.045245366,13,73,60,34.7,13.76,13,43,73,30,51.2,8.72,43,26.9815386,180.94788,153.9663414,79.48657172,33.64984194,26.9815386,933.47,3290,2356.53,2169.094,601.9248,933.47,4,13,9,6.3,2.68,4,3,6,3,4.5,0.8,3,121,175,54,156.4,14.64,121,1.33,2.16,0.83,1.582,0.134,1.33,1.7,0.42,1,1,1,0.2,0.32,0,0,5,5,2.4,1.28,0,14,14,1.4,2.52,3,19,16,5.7,2.72,3,0.3,0.42,5,5,1,1.6,0,0,8,8,5.6,2.36,0,5,8,3,6.9,0.94,5,15.69,23.195,7.505,18.29,1.962,16.48,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,214.2,16.16,194,745
20,0,0,0,0,0,10,0,20,0,10,20,0,0,20,1200,7.4,123.3,2169.004,3.33E-16,146.42,0.050350516,37.1,132,3.557951482,4.3,6,0.424264069,0.32396118,0.264721168,0.243938554,0.229750886,1.7,0.2,2.4,1.4,0.158210251,0.011278993,0.6,-0.988571242,-1.568621434,1.871994062,0.045245366,13,73,60,34.7,13.76,13,43,73,30,51.2,8.72,43,26.9815386,180.94788,153.9663414,79.48657172,33.64984194,26.9815386,933.47,3290,2356.53,2169.094,601.9248,933.47,4,13,9,6.3,2.68,4,3,6,3,4.5,0.8,3,121,175,54,156.4,14.64,121,1.33,2.16,0.83,1.582,0.134,1.33,1.7,0.42,1,1,1,0.2,0.32,0,0,5,5,2.4,1.28,0,14,14,1.4,2.52,3,19,16,5.7,2.72,3,0.3,0.42,5,5,1,1.6,0,0,8,8,5.6,2.36,0,5,8,3,6.9,0.94,5,15.69,23.195,7.505,18.29,1.962,16.48,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,194,35,214.2,16.16,194,250
20,0,0,0,0,0,0,0,30,0,10,30,0,0,10,25,6.9,105.7,2135.734,6.66E-16,145.674,0.034726887,40,128.1,3.2025,4.2,5,0.489897949,0.4,0.349301675,0.332615609,0.32181029,1.7,0.2,2.3,1.4,0.019409169,0.001634135,0.7,-0.808813074,-1.544726782,1.767229662,0.033304386,13,73,60,32.8,14.4,22,43,73,30,50.8,8.88,43,26.9815386,180.94788,153.9663414,74.84550972,35.33269428,47.867,933.47,3290,2356.53,2135.794,599.3648,1941,4,13,9,6.2,2.72,4,3,6,3,4.4,0.8,4,121,175,54,155.9,13.96,160,1.33,1.61,0.28,1.547,0.057,1.54,1.7,0.42,1,1,1,0.2,0.32,0,0,4,4,2.3,1.16,2,14,14,1.4,2.52,3,19,16,5.6,2.68,4,0.3,0.42,5,5,1,1.6,0,0,8,8,5.7,2.28,6,5,8,3,7,0.8,7,16.48,23.195,6.715,17.8885,1.2825,16.69,0,0,0,0,2.25E-05,2.25E-05,6.76E-06,9.46E-06,0,194,35,214.2,16.16,194,1280
20,0,0,0,0,0,0,0,30,0,10,30,0,0,10,800,6.9,105.7,2135.734,6.66E-16,145.674,0.034726887,40,128.1,3.2025,4.2,5,0.489897949,0.4,0.349301675,0.332615609,0.32181029,1.7,0.2,2.3,1.4,0.019409169,0.001634135,0.7,-0.808813074,-1.544726782,1.767229662,0.033304386,13,73,60,32.8,14.4,22,43,73,30,50.8,8.88,43,26.9815386,180.94788,153.9663414,74.84550972,35.33269428,47.867,933.47,3290,2356.53,2135.794,599.3648,1941,4,13,9,6.2,2.72,4,3,6,3,4.4,0.8,4,121,175,54,155.9,13.96,160,1.33,1.61,0.28,1.547,0.057,1.54,1.7,0.42,1,1,1,0.2,0.32,0,0,4,4,2.3,1.16,2,14,14,1.4,2.52,3,19,16,5.6,2.68,4,0.3,0.42,5,5,1,1.6,0,0,8,8,5.7,2.28,6,5,8,3,7,0.8,7,16.48,23.195,6.715,17.8885,1.2825,16.69,0,0,0,0,2.25E-05,2.25E-05,6.76E-06,9.46E-06,0,194,35,214.2,16.16,194,728
